displayName,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,nflId,position
Rodney McLeod,-2.237102737260784,-4.159292032025164,3.2297989173212507,1.9642225103936113,-0.24510818344192886,-1.993597862901538,4.92534960655788,0.7018170281899643,-0.2775166712265422,0.42070248034561786,1.7502520368628223,-0.45009053309994584,1.2707098495435263,-0.17198594766262687,-1.1676039527816826,-2.419656051928831,-2.090302447921516,2.12446374230594,1.4517641709500388,1.2185772824718697,1.3370471160021964,4.273202388468834,5.297476830132672,-2.865260351952749,1.131467129918022,0.22977361637612148,-1.772000583349648,0.805740190203494,0.35719000462506756,-3.328819286251189,-2.7274533486142616,-1.1190379982818754,38843.0,FS
Eric Johnson,-0.36136182770860614,-0.32900366148345483,0.529791279468327,-0.10923316986506393,0.03141297560949852,-0.13976855750661343,0.15191460434708404,-0.1926262317014249,0.03599782505321514,-0.17494486439838397,-0.01531800463875399,-0.02309227154137261,-0.002464994296047962,-0.23322318364774475,0.15956117087161203,-0.45036504273198474,-0.1280522058411151,0.04114228957403743,0.23633112693812564,-0.29797508394898387,-0.23029961157035927,0.13353403688024557,0.30376940653459883,0.14450134688331673,0.013525173602396023,0.059948394182356424,-0.31333355529289975,0.3140995664634829,0.02371875451208183,-0.48684386338200625,-0.09619516600696443,0.016980824471534817,54624.0,DT
Charlie Heck,-0.11852050776542455,-0.22772501184402927,0.2198373860023679,0.042913403575084885,0.01712745079427691,-0.1291477531849523,0.15023693859279774,-0.061626744431691804,-0.07478686112592925,-0.04029601552838358,0.07549951699307655,-0.05213131464233811,0.007507704656120495,-0.08694091506541213,0.05728381450876441,-0.140825974669184,-0.04711705083488482,-0.007155135591887074,0.09807142652039147,-0.021677201068783347,-0.018108514124008934,0.1554462837787014,0.1564954703742778,0.008685000333713333,-0.014511327409508112,0.02487139777349512,-0.12574185278236882,0.13267750421300661,-0.037035191850918636,-0.19220022574450013,-0.09366144249452191,-0.07357816915862259,52534.0,T
Jeff Driskel,-0.019662405184135423,-0.0640504806019635,0.05235305990890993,0.03390632488998335,-0.008318486113239487,-0.026030845947389025,0.08041483796205284,0.006664640171038627,-0.01132713562481058,0.012056630114670952,0.021276475651347937,0.000535563109906434,0.01285106940573133,0.0012562957881527836,-0.011833510645828937,-0.02453846741855159,-0.030906305428061387,0.02858061465622086,0.024162235634307194,0.0356630371461506,0.03363241873012157,0.06577975418485948,0.0744520731952889,-0.045710342227266665,0.012831633675432386,0.0017264661437366158,-0.023823033677643934,0.006560912581903722,0.005941460770372942,-0.052757079933599016,-0.04671616919353028,-0.02156850855465109,43496.0,QB
Phillip Dorsett,-0.3682391743051312,-1.2909270190084285,0.9182861885054479,1.0687072093864458,-0.3263187568185515,-0.9132300886794837,1.8674868633587423,0.8457846545898065,-0.4981865980764155,-0.21969036144119514,0.5255172149492182,-0.15531816238291185,0.49590525512442163,0.09477649628883711,-1.1456357416038259,-0.7628139131857097,-0.44356337838007676,1.4096372781830553,-0.032083400809824525,0.5291955931780876,0.38217032646082316,1.5617753902297409,2.3066029347152153,-1.291869857908761,0.7437072579225301,-0.21287095384286658,-0.4060609117549774,0.672488526040695,0.10762516690783741,-0.8405633479740402,-0.9198748953520939,-0.2977936178681091,42372.0,WR
Myles Bryant,-1.174961193049569,-2.3184908055575875,1.73206911063583,1.2190952741216847,-0.1791237147215412,-1.1338470846388589,2.9099202538758533,0.5390965308696849,-0.11616439843290927,0.2706054243321212,0.8887457757841126,-0.2724490190367028,0.8458452974397229,0.17412607417910664,-0.991260559528385,-1.3935051816649704,-1.375284209684878,1.4885306930571005,0.7567082496833066,0.6778465877471831,0.9064654953636975,2.4990914275690557,3.234899442452729,-1.9073242101275412,0.8028929661167901,0.07827905098008614,-0.8982589305224202,0.2958230507710553,0.20672247597173055,-1.8559323160928045,-1.7423946736593514,-0.650252281617071,52991.0,CB
Devin McCourty,-2.0484817826485653,-4.049416192822536,3.4393597711977595,3.481534197758309,-1.4711115993896726,-2.5341478444757115,6.390171789190337,2.8220759203432095,-0.8224415970897372,-1.022563871553828,2.391773533598567,-0.10420573644572739,1.847984190327261,-0.2647068392399028,-3.206851978163634,-3.3730090319234804,-1.8920360502309634,4.240862939916157,0.9210902758940733,1.9531292746712552,1.2219800280121147,5.232545165143961,7.148149910084001,-4.116883481940562,1.9113505413091998,-0.19075353638436354,-0.9926592913300638,1.6693151244878592,0.9168753219067298,-2.723761772832667,-2.672307768490864,-0.31200474067546047,35466.0,FS
Mack Wilson,-0.8505942980086729,-1.4818788014094935,1.3156106667155143,0.3238062644845492,0.07150483627744109,-0.6814275724982508,1.1146050533043024,-0.3439103263164043,-0.3410119907802489,-0.13788130953807887,0.5206417683141211,-0.26587240112014854,-0.017286746324705504,-0.5486153134965761,0.4085608879507703,-0.7910663278599994,-0.18736025480391727,-0.054803469761070644,0.6862206115507092,-0.13414377810967437,-0.06471178060536786,0.9691000689524429,1.105721265103007,0.061484904021522624,0.022879689929879987,0.11074627410289395,-0.7806426018912589,0.8346503865724202,-0.10309953485887036,-1.2658546808041962,-0.5787492173029705,-0.3708649137879334,47938.0,OLB
Tua Tagovailoa,-1.6323492902438943,-3.4450203894027247,2.902874846886073,1.6148983023197871,-0.3989962956665636,-2.1572773572495407,3.7647094546518893,0.4934184530535788,-1.0805903733379854,-0.17355563290868337,1.6307824158031252,-0.4669144144176727,0.37382764407813696,-0.38851843278845877,-0.6239180396723967,-1.735002457792973,-0.8527153091416082,1.2304574305675722,0.8086504038713187,0.32785541097180726,0.7450029489460945,3.146162335656534,3.990435087578362,-1.5221815529068206,0.9189117655448236,-0.028028138605804997,-1.5312888630112838,1.687241110302601,-0.19776829386567307,-2.776506055245605,-2.11620938647426,-0.9401764167032276,52413.0,QB
Jalen Mills,-1.0957185573140578,-2.900796946123659,2.1309807559884018,2.154331051737472,-0.7298203826073291,-1.9196362377753076,4.040209041652247,1.6109972151555212,-0.8565139382520641,-0.36289905829184654,1.2577533496123579,-0.2497758118150495,1.0501900630252976,-0.035714927465685165,-2.277199636262935,-1.7687407145608063,-1.0676195833066373,2.964489350811313,0.10431808809395449,1.1324283988454908,0.8464903929919814,3.4578096802474647,4.771213030907214,-2.6992411255746456,1.4949820405650662,-0.4464208509962191,-0.8719663749935052,1.3356985894071087,0.32065667369839446,-1.8281109612571669,-2.067976664359051,-0.6160757152921796,43522.0,CB
Jahlani Tavai,-1.3691339854597402,-3.0231232999990425,2.4007943594468344,0.8865188539373889,0.2398587301270796,-1.3646813935015558,2.568685838057256,-0.4193669504909523,-0.7690529824295336,-0.009195323649427323,1.2104257218083134,-0.5546365886103217,-0.17966556221825947,-0.638008877241834,0.602743135270591,-1.1505771064297239,-0.5676392419086014,-0.15181983862330029,1.180842651274844,0.27113136050508047,0.4210940138951855,2.1152952814387618,2.479991682873523,-0.3722186502315026,0.2896763090983825,0.18114366626085143,-1.4800653447363459,1.26083435447174,-0.20577211570288512,-2.485096299417677,-1.3939511696535192,-0.844015750139907,47826.0,ILB
Chase Edmonds,-0.7618776556602853,-1.4467713596923506,1.3224992299570548,0.46521799615180726,-0.006556076114861753,-0.6727938232410953,1.330944405184873,-0.00952023063594254,-0.1330659987092555,-0.0148162693590983,0.4807014145989221,-0.2435855066297563,0.22650206224376745,-0.23541637086884748,-0.13063293216075067,-0.9102601766610121,-0.5022310559231329,0.39631507812076006,0.4573190952213366,0.006290532949435601,0.2313205459692682,1.2126165048957773,1.5993858450485803,-0.5059697799064296,0.26249527862463395,0.146631864162714,-0.7823679117601614,0.5663610857943553,-0.02933294856987345,-1.3034201528589833,-0.8066673929812112,-0.29270138846275984,46203.0,RB
Jaylen Waddle,-2.0108927360725772,-3.5008938249914543,2.846406256294248,2.084400751960615,-0.7156804694579382,-1.9396488482112204,4.84670618084386,1.4468164877763314,-0.2645910613181366,-0.1247363063719007,1.8195720320135962,-0.009108994240637713,1.50734433167157,-0.5681611686571841,-2.1714690635674145,-2.5131414658499622,-1.8224387062817868,3.0574130579494723,1.2005736611982911,1.3683117264993427,0.9143056379642616,4.146693148016567,5.311029236546018,-3.2084131761580554,1.2991737410930526,-0.05418331552755262,-1.038708541376109,1.1112247650193012,0.9121513741739484,-2.2007106947017405,-2.3066370868258446,-0.41538512891764157,53435.0,WR
Trent Sherfield,-1.1975785746930612,-2.5397576168146614,2.1307946120468593,1.697422882807139,-0.49931061529576937,-1.7240688079138096,3.3312206654226735,1.0278229386386784,-0.6581431225602798,-0.05240390876019241,1.4056283000220837,-0.31297999184060465,0.48329283298195946,0.11504286746506409,-1.1191900148120624,-1.3795533822125776,-0.870964359527429,1.476740476252047,0.32173241892726523,0.41290786757377873,1.0639112060547689,2.8231745477066283,3.6739409193550365,-1.7374783104516833,1.105748480287914,-0.18965820544802625,-1.145733223754597,1.130334663465618,-0.08846751853150181,-2.0450154969855134,-1.8674180423705078,-0.670998472171727,46671.0,WR
Jonathan Jones,-0.872270062063194,-3.323984365146366,2.435026393120829,2.794625878381531,-1.0564850953365426,-2.634360149167094,4.725880419655539,2.1819453710468224,-1.5757124404961365,-0.7692301777395727,1.480622615179982,-0.446878224492822,0.8424101450377126,0.14877787959559896,-2.9744249122887396,-1.8618736261465472,-0.7717084540892429,3.676321232971162,-0.47513639520101947,1.064575033444953,0.9417497026267938,3.9127488417594236,5.755406812001695,-2.937873910332242,2.0795939069868155,-0.9362215371252773,-0.8642716439040043,2.1010679987666805,0.09235657853068346,-2.053169324246325,-2.617079877554332,-0.8034936924620979,43700.0,CB
Greg Little,-2.0401528453849096,-3.301590899826458,3.0624102334127468,0.7927694726192698,0.14575687127683068,-1.6307818797472464,2.597559636582043,-0.7442623118639844,-0.6808498662367377,-0.441796390886525,1.1212663141497448,-0.5766701175765192,0.19128037793098684,-1.4325104060182383,0.7565144088009816,-1.9460498819741772,-0.5363439662819859,-0.08721591580315469,1.7147321946948972,-0.2858247435106023,-0.25661206541764736,2.307511900586377,2.5336471499916158,-0.1278588555318798,-0.013689559452124911,0.1978868075251512,-1.621506985863924,1.9387783023904746,-0.12754603248392016,-2.611452927843832,-1.1727134284703045,-0.6378145017648755,47820.0,T
Carl Davis,-1.0153775562444025,-1.0096638416214319,1.5038862344833746,-0.26268082105627855,0.08658565626899417,-0.40319528337204247,0.4668842858748814,-0.5191425645760575,0.07030182456176703,-0.4928570242869412,0.0020299104369136955,-0.11418651607596075,0.03810519568285997,-0.6956450665978373,0.4236204768396874,-1.2952248353625233,-0.35220763956167644,0.13712660585225933,0.6168311510279523,-0.7715684882294767,-0.6206277221125163,0.4589712441290459,0.8847708418052651,0.36130698013651474,0.006284337671541351,0.17005306009059495,-0.8818563454858577,0.9078552403343494,0.02979177637831043,-1.369583958999641,-0.2945712333500978,0.038424337303930134,42433.0,NT
Tyreek Hill,-1.9475441739758708,-3.5354170060594896,2.9385862234253004,2.0901976667529425,-0.5999112802326252,-1.802214068327487,4.771145548091307,1.2304409934610376,-0.23389277900602856,-0.08122559157181541,1.5915005337039148,-0.19967073215883602,1.4898621644467234,-0.2965854756732562,-1.8106057646311093,-2.5106281764096394,-1.9277285169750122,2.6695130162481178,1.2652852138137476,1.297761621121083,0.9648184233411037,4.063337848129208,5.291389300967829,-3.071017333688612,1.2120510644836324,0.16205634477319109,-1.2512052758349341,0.934620534682665,0.676110291969124,-2.631555461221332,-2.2779927919107905,-0.5769034855779545,43454.0,WR
Kyle Dugger,-1.163930387657956,-2.0977154575512174,1.6702466365538466,0.9660219926759055,-0.05850252529205591,-1.0586892682066544,2.394249582184159,0.2577093884110724,-0.22852722738274167,0.05867775285874188,1.003804739076191,-0.16492254316171895,0.5336803345883396,-0.3108927292052991,-0.4011181925657752,-1.1778172291322164,-0.8707705990408954,0.895982869373654,0.8706105877508605,0.5876001806188924,0.5584696545733667,2.0292018505951113,2.468167875753605,-1.1808981352299384,0.44964722319674166,0.1041011623635768,-0.880861725656132,0.6536475324071738,0.19461672190185197,-1.5602726573285786,-1.2083343992081481,-0.48244681055652006,52445.0,FS
Mike Gesicki,-1.174486407178705,-2.38558466953873,1.867189419186218,1.1435676411623774,-0.22122984724921935,-1.261601294909724,2.7889167346263264,0.2557159297975602,-0.5353443231031534,0.06833345449782513,1.072162686664862,-0.35371915008445853,0.24622768080774193,-0.09418889364046201,-0.3290808939791532,-1.197910050123916,-0.78047671093708,0.7362619041825127,0.6740871354905096,0.5284192116740769,0.6639516460754749,2.2541659014630255,2.7332013668391983,-1.1910958057886276,0.5924304689267004,-0.055304452203472465,-1.0200639996888583,0.723716515403936,-0.038781611087273404,-2.0159123417195985,-1.521775862105411,-0.6790319079860936,46111.0,TE
Terron Armstead,-2.388718223946114,-3.8248522606043025,3.687493073111895,0.8144753294369593,0.32499469311802187,-1.8426444792095396,2.914538063373879,-0.9025690290342432,-0.7278787300332175,-0.5650794621395896,1.2268162968860983,-0.6034152747039698,0.1368411272154435,-1.4584174224453719,0.9654785798819407,-2.301331136118435,-1.0283772499855148,0.04009303201880665,1.9046112710520902,-0.33794103092225214,-0.17526887136929759,2.596389108934332,3.137848489210227,-0.16875149556983615,0.22324519197363557,0.2977594645944919,-2.1108447012362888,2.1125975515929554,-0.19358127528079194,-3.3073884211378815,-1.5010038060890096,-0.8758711730039703,40023.0,T
Lawrence Guy,-1.4907556543308065,-1.766359438074005,2.2517764372584566,-0.1287009374042114,0.09090737263613846,-0.8070090224787236,0.9026887222035924,-0.7880926631610521,-0.07673610796047825,-0.6444107493701381,0.24250170831342466,-0.2912967774894639,0.14810934922581964,-1.1572852876123922,0.5247396304141603,-1.8705538311110246,-0.39874753170937893,0.03326646873655781,1.027805659557771,-1.0334379018906361,-0.7953449442973923,0.9750290752543174,1.3395707918350919,0.44740278230013075,-0.1592956347915333,0.29080974399767,-1.253244393771638,1.4335885383652354,-0.04883055924592128,-1.8709050066940485,-0.5025287151338489,-0.025094931293328848,37308.0,DT
Ja'Whaun Bentley,-2.2771165646609006,-4.0013575650172015,3.434161366057455,0.8458249447103725,0.2040167721152848,-1.9632341982949129,2.9867168487544706,-0.912732167977051,-0.9661264835865282,-0.3500355113879827,1.5724808844908718,-0.6131838286081575,-0.08525571001704435,-1.4019934148914572,0.9651889610677813,-2.071491366364903,-0.6343351120098646,-0.22288050753007127,1.756184223557609,-0.3038789625462641,-0.035740186532111196,2.589281276663492,2.9282653820953044,-0.01215351372114526,0.0603556335263562,0.37849444100038454,-2.0733031960368473,2.085341033842809,-0.29694586690285796,-3.3037114089297397,-1.6452615944311333,-0.9145797637320068,46212.0,ILB
Robert Hunt,-3.5835067941389482,-4.662375691778834,5.406019910957097,-0.03334685913505808,0.37176517102408013,-2.052598799006489,2.6138396600181313,-1.9627984947988129,-0.4744098850074039,-1.440251770583302,0.8501896096809225,-0.697951996941832,0.1771941801171737,-2.4850027813037645,1.3600445698934642,-4.256375658450967,-1.2448737408598092,0.13800746608826037,2.6265685303679547,-2.03934717916988,-1.5096218980752987,2.475800975836009,3.6621779965606613,0.833278904099636,-0.11146394927198244,0.7141741914497288,-3.080040757473263,3.216137411216053,-0.18256780213604618,-4.743910126049105,-1.5637709696172806,-0.4446134668063815,52447.0,G
Deatrich Wise,-2.469424865734652,-4.104010039860839,3.8320738902043523,0.8719815668955277,0.27264422838544533,-2.002486405064701,3.0835549219737217,-1.073934832143916,-0.9618888970771846,-0.5446656210071623,1.4155127836001746,-0.7307599004936378,0.014143694634737775,-1.5973177378601342,1.0893884146657058,-2.2612188115686767,-0.7246895240304383,-0.19149189321757376,1.943988716164668,-0.3434709406350507,-0.25918649025908025,2.717282283897191,3.1299233236761976,-0.035859826630272096,0.09408435958724581,0.3456353274500543,-2.1859067821831673,2.311518863008306,-0.343544693116427,-3.420190108584247,-1.505476798677094,-0.9746516642613292,44944.0,DE
Liam Eichenberg,-3.1148550918239124,-4.1735304936140665,4.674820831063812,0.23769839350363497,0.2380113244651998,-1.961723683561658,2.6392024189670344,-1.5178419851609481,-0.41715888996036554,-1.113967369230309,0.9265070778417057,-0.5438379478871411,0.2875722656507378,-2.12893091528566,0.9977732623653139,-3.6167332865034965,-1.0421291873611853,0.2747751020950631,2.3201044890588207,-1.4667255226378089,-1.0947640790238786,2.473676558103911,3.3653131137843175,0.47314481740744596,-0.049800140940618576,0.6017733339199367,-2.61803662471398,2.7872933541425056,-0.0596918515697471,-4.059167017322066,-1.4524711424558063,-0.44028797143762943,53471.0,T
Connor Williams,-3.8622184985640047,-4.287003393505145,5.7577631122740485,-0.6808456061535679,0.3488120809921611,-1.7153601021309441,1.912869464542946,-2.112882767410998,0.1628785759953777,-1.7534001902916252,0.33383056713019066,-0.646790300037452,0.38868332307689,-2.7985543082915436,1.4105162640080984,-5.022934757516044,-1.3089445037464955,0.4561544221887788,2.525477988561903,-2.89557920672965,-2.180349122425949,2.166779771346331,3.409295671328337,1.4341545619355962,-0.25888650949453684,0.8594706134163062,-3.3533392976354435,3.5267280401310472,-0.04984181265963272,-5.0661093985348735,-1.324179034176666,-0.03360557501731343,46119.0,G
Durham Smythe,-1.3018023865584993,-2.655277709503764,2.1990830364936604,0.9899775381500859,-0.06331707822775456,-1.58118849598692,2.4716912997439993,-0.12192250502875623,-0.8993626306703035,-0.2378460663213673,1.2961271824639304,-0.4591067625940237,-0.023863436792424864,-0.5904742350178793,0.26459537999445004,-1.2550124940302538,-0.40403212496928376,0.15303587823891007,0.9028428581239041,0.17201312364397836,0.31642970762951705,2.0640553656175484,2.3054705706027234,-0.43846294911937633,0.26419662695619195,0.08028550323342643,-1.2170263053653372,1.3518976579693387,-0.2688144691816028,-2.1370026585448727,-1.3291992446157224,-0.752885089492235,46192.0,TE
Cedrick Wilson,-0.44488259075183123,-0.9613732691953487,0.7764830365214266,0.714823335309319,-0.2478092433347001,-0.5681298280757119,1.2909582610892585,0.5233866450503228,-0.16832626284582375,-0.09600099683762053,0.4968522097848336,-0.1518069038854435,0.2866060646130961,0.07487817905308702,-0.5581040250690599,-0.624472269388832,-0.4248042854445657,0.7386191353405707,0.10630544379586127,0.2527790808087502,0.3894641810088615,1.1157314310808033,1.5161993093567165,-0.7877563170237227,0.46898614271766803,-0.013144870434359746,-0.33131840030409876,0.30451022745850054,0.017563952438315766,-0.7478139752346209,-0.7108996900662685,-0.21362108210496444,46277.0,WR
Alec Ingold,-0.945103495714875,-2.0615007128264438,1.7295762758621365,1.0566974464992427,-0.2630265643435834,-1.1507521100838858,2.27213652639756,0.31230072327066694,-0.5919690194408531,-0.04551021436223124,1.0886768811057337,-0.3383585744892912,0.04607105538141454,-0.17912505392612754,-0.22153032074591295,-0.9007628364705358,-0.4705031190026716,0.47805294743153803,0.42147167799774365,0.24747518055369255,0.620800673388942,1.9375842053630858,2.273202127530876,-0.7751331601677265,0.528604967377504,-0.019649776460937574,-0.9551609756830572,0.9183459193463364,-0.21669700453627172,-1.6765643929315246,-1.2728423576423005,-0.579482710873265,48233.0,FB
Christian Barmore,-1.2350459388291597,-1.4503209023846182,1.77782694294757,-0.04547835399783651,0.12903906992587588,-0.7514311456618543,0.8662955274649651,-0.5975974073143426,-0.1602852641459549,-0.5444263461800993,0.27803662440794485,-0.13390293366137485,0.04101164830007065,-0.8663096570336748,0.5077331839154908,-1.3658434970558133,-0.3852684663717305,0.0042466900530762075,0.8823412165331774,-0.6712518316844509,-0.5468490141567388,0.7857757443314597,1.1203747386136023,0.2641360334756797,-0.021619797536970964,0.18565880607820873,-1.019335803703342,1.1450091408944445,-0.016033115080732685,-1.519640299301134,-0.41025636934932663,-0.07443131334020503,53467.0,DT
Matt Judon,-1.7175184256615523,-3.546741065366632,2.9172754326090526,1.0383887954682791,0.23912626832276374,-1.7024306799739861,3.181958383363188,-0.4629059831770519,-0.8221801951725833,0.05274021726199862,1.3578576079801166,-0.5789665294266371,0.0911195791246513,-0.6555273957044303,0.5763184555506626,-1.607114651812978,-0.8961464897915441,0.16614129629857644,1.3950716444629876,0.40646232611400546,0.5373190189828279,2.7333568413234275,3.029147070997773,-0.6413065254202195,0.2657261952494938,0.21913037977833483,-1.89709812672087,1.4416770866541526,-0.2398330750050519,-3.112335495032235,-1.7830344363518122,-1.1203655796286243,43435.0,OLB
Raekwon McMillan,-0.7450102299903847,-1.0980849813057034,1.127029779957354,0.21592538384516047,0.05580359006216895,-0.5543757395471403,0.7820036968063846,-0.2885576840299109,-0.20588816549989897,-0.22779348800705534,0.428545630458844,-0.21379784632782162,-0.02412650364183122,-0.528351879600585,0.36060757765528706,-0.6803327321903794,-0.1803376402619392,-0.11421343099436143,0.5242866714133356,-0.17960602501028688,-0.14720709849383695,0.6739279769825544,0.8578814064778726,0.050526683196789435,0.01546880262745276,0.1191749150166288,-0.6017950866743149,0.6935309527680147,-0.10288827608709283,-0.9525876089654588,-0.37463273090531857,-0.18282478543110514,44866.0,ILB
Austin Jackson,-0.08905252321467572,-0.134681447613616,0.15661444424210913,0.009552098820165611,0.02494833551145348,-0.06919167599880893,0.06924052622068189,-0.055302753563324814,-0.03243855231676207,-0.051113972990833645,0.037891966154006695,-0.029421617688058177,-0.01339498852394172,-0.07459678688860549,0.05338860248957644,-0.10691680960476546,-0.03550652279453459,-0.02100643556136106,0.07783930274945305,-0.04596466197790505,-0.037139994030644274,0.05873666003753897,0.10850492331604755,0.02870785150150823,0.009950014130936324,0.016256718838121742,-0.07568586257684728,0.09446620149901719,-0.004919592774058401,-0.121267057661953,-0.03575841789461265,-0.016362083804189353,52426.0,T
Adrian Phillips,-1.6820185741532754,-3.4684460306895346,2.65297991605793,1.517413391550404,-0.018518480999127007,-1.690875112053888,3.9553684143656067,0.35397369457479044,-0.511358461685159,0.2369284580581663,1.5855627653721598,-0.48887213104778127,0.6278338440533808,-0.26274237520324384,-0.5412826875748831,-1.7832752237850684,-1.2931381253654024,1.2274979723470425,1.1903421882415284,1.056003813280313,0.9615899444639582,3.2722382894089037,4.014915540699064,-1.867460085677437,0.7436780050211551,0.08798391052505394,-1.4929857185273363,0.9495225363710453,0.18459583399970114,-2.787128769464715,-2.082437426798282,-0.9117286760761019,42116.0,SS
Raheem Mostert,-1.5980945289993649,-2.952344430678977,2.556214773841909,1.169538098606239,-0.087409370772491,-1.5597760645126968,3.2267332346213173,0.24163586458103836,-0.3234791631116052,0.15365806299796603,1.1700583608371744,-0.5336527613452517,0.6569660058033548,-0.2086221355853617,-0.6587559812104828,-1.8029162157293115,-1.2190254750161849,1.1630232221881904,0.9473547144396761,0.1572979349427328,0.6104954174770647,2.847031531372302,3.6553719119443926,-1.4930184756067724,0.7389788763312843,0.14433905290326265,-1.5196899259808667,1.0801187569954038,-7.054522324523305e-05,-2.6006323979841,-1.9159593341462653,-0.7713508572188896,42718.0,RB
Xavien Howard,-0.9651111709994211,-4.379958390366847,3.3566440699835045,3.6802203102592603,-1.4323061529051841,-3.7392389657429845,6.168510665598095,2.8998035478930433,-2.2455147212167006,-0.8152090456107715,1.8444123133923611,-0.5540254399972078,1.1429883962137903,0.12161093926583977,-4.327922538639844,-2.112180883072824,-0.7651634123084143,5.044978296702197,-0.9461194635259318,1.047785348727075,1.2709902790789442,5.2397518624675286,7.827994625964482,-4.021647712254913,2.917086678382308,-1.3774892007395465,-1.3154098148086426,3.2786323612482704,-0.024110036153899728,-2.5136200955412242,-3.546344787988623,-1.0927096255779745,43327.0,CB
Jevon Holland,-2.406391163418732,-4.667818144713021,4.268779696607226,4.034512513187593,-1.7274451872736876,-3.280795223593991,7.316235609690324,3.0480185694722337,-1.2879882534415898,-0.9673787352843348,3.100714994451991,-0.4956582987591851,1.7507317731436318,0.10305944292984992,-3.3904839830564697,-3.5385240472826247,-1.9100716046599047,4.019099725904574,0.7130154217035738,1.294475379240776,1.6185602915526598,6.072459751519688,8.201659057966593,-4.345679199076535,2.2843939408225538,-0.09600365756654128,-1.6640214737700596,2.333507703328853,0.24201401353508345,-3.551874485374377,-3.273479595683927,-0.6773544400939668,53465.0,FS
Jonnu Smith,-1.258869185412678,-2.6580047745102604,2.110874686280953,1.1366825340635955,-0.06772398349733066,-1.3652419220131833,2.607679835936125,0.01037327555152956,-0.6540179461134201,-0.0674907511711007,1.2875417759794061,-0.5267308987022972,0.042624077607939626,-0.4441891458827776,0.15591323870926743,-1.0549455651020025,-0.5579276323318823,0.28905201992881047,0.7671356373197966,0.4481730676358211,0.49766357608491774,2.172331447615753,2.56236864621512,-0.7184043398184699,0.45539348154420267,0.13491933497346054,-1.1543930848533082,1.0805815494525852,-0.2437438808008423,-2.1234923942642574,-1.4096028657301707,-0.7747713686441653,44912.0,TE
Nik Needham,-1.0177521020423228,-2.483706427262085,1.9630236722782044,1.541716787036151,-0.4134951339374595,-1.5848295956469087,3.344540603540711,1.0373863138310924,-0.5122968316174052,-0.022054733900483958,1.0231245948619723,-0.18283738755921775,0.9123237185130062,-0.12051518994272215,-1.736580608570634,-1.4440880013638036,-1.0852170602617832,2.3636717007853747,0.34994009531584425,0.9025109053220604,0.727378139219713,2.856148928293507,3.969247117319007,-2.2843590125681814,1.1931751448685382,-0.3026263730530445,-0.8142031589426821,1.0309138106469433,0.38558150488997356,-1.6227967767133862,-1.8377048786949883,-0.5625955496020225,48476.0,CB
Nelson Agholor,-0.6836681905836031,-1.6759464291524466,1.3149984525082488,1.1078817883393413,-0.320070515843895,-1.017397112844833,2.33855701367483,0.711635304123547,-0.35748061805772124,-0.004092641214413106,0.7026742389393661,-0.18633514175600396,0.7079236032611718,0.006882626657258584,-1.1710375144521503,-1.0181521505925843,-0.7520542685384726,1.5148951210194355,0.2696035099533134,0.6053794427532466,0.4885078298113896,2.010132479594347,2.7139074658411673,-1.5805184682895934,0.7268742580849548,-0.09548308718932219,-0.5972669228563774,0.6554843318126302,0.1865847908447904,-1.1809223846799881,-1.2058776158028,-0.3981785637283384,42363.0,WR
DeVante Parker,-0.5488852024179778,-3.3570405407976898,2.551189258926337,2.6773915240303907,-0.8664625690551873,-2.9251141439665673,4.580585601363666,1.9024508815442687,-1.9923198436071736,-0.4013306462127382,1.3352741663744752,-0.7224024483925966,0.760774542179508,0.38203790859752473,-3.071586806354958,-1.3535671213617562,-0.43748263042775193,3.4490302503973282,-0.9302391266892513,0.5439154495566072,0.9104482164284491,3.8440245523627254,6.0056572652829665,-2.8987905060116343,2.1881931223863167,-0.9688867371860397,-1.3383575528884322,2.647657916794337,-0.41800641647186865,-2.2516441410689083,-2.737112172560069,-1.1376966161800741,42357.0,WR
Rhamondre Stevenson,-1.7792028970106912,-3.3631750645957936,3.0832693817049606,0.8690502168552996,0.16069926803945123,-1.6054443817952233,3.200140598260665,-0.3586011807195293,-0.5747947966445786,0.03659946406580872,1.2157599483356683,-0.5681945980959995,0.366351574252068,-0.6045396129190301,-0.0002828839822655027,-1.9475941475126604,-1.1434695649425137,0.6994514120920403,1.3247414890453086,0.08059566727175138,0.35462765868346824,2.681215465382877,3.56038936194512,-1.0588737523374512,0.46929399425290086,0.2220635286210495,-1.8481627958489355,1.4540711915286266,-0.07521569589233223,-3.07280965373889,-1.8862618423008612,-0.8424944833853605,53549.0,RB
Brandon Jones,-1.6442237544307545,-3.1125512395080257,2.373215641646233,1.2429255401760333,-0.018236547204534048,-1.476842253716768,3.5009752878104337,0.23101635559396527,-0.3322950549553818,0.20070730204843912,1.308819865565301,-0.34856379440330443,0.5887243110569571,-0.2570066062819194,-0.4297648028574308,-1.7568274835522466,-1.3327658078727742,1.1443297480782775,1.1858390687878284,0.8938976485473944,0.8223092038365571,2.8898728659739845,3.513865595538622,-1.6769409029984104,0.6542089597634888,0.07047860560723507,-1.3126952781964434,0.6906066766777599,0.27245194069203116,-2.56298688908133,-1.9156395259041403,-0.777221867889569,52478.0,SS
